County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,TdapProt,TdapNcNp,TdapMedObj,TdapRelObj,TdapApprSchd,TdapTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Region,County
Union,02,091,02091,02-091-0840-26-1002,Shawnee Jr High School,127,0,0,0,0,127,0,0,0,0,127,127,0,0,0,0,127,27,0,0,0,0,27,127,0,0,0,0,127,127,0,0,0,0,127,127,0,0,0,0,127,127,0,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0,127,02,091
Union,02,091,02091,02-091-0840-26-2004,Shawnee Elem School - North,67,0,0,0,0,67,0,0,0,0,67,67,0,0,0,0,67,0,0,0,0,0,0,67,0,0,0,0,67,67,0,0,0,0,67,67,0,0,0,0,67,1,0,0,0,0,1,1,0,0,0,0,1,67,0,0,0,0,67,02,091
Union,02,091,02091,02-091-0840-26-2005,Shawnee Elem School - South,69,0,0,0,0,69,0,0,0,0,69,69,0,0,0,0,69,0,0,0,0,0,0,69,0,0,0,0,69,69,0,0,0,0,69,69,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,69,02,091
Bond,03,003,03003,03-003-0010-26-0001,Mulberry Grove Sr High School,130,1,0,1,0,128,0,0,2,0,130,128,0,0,2,0,130,24,0,0,0,0,24,128,0,0,2,0,130,128,0,0,2,0,130,128,0,0,2,0,130,128,0,0,2,0,130,0,0,0,0,0,0,57,0,0,1,0,58,03,003
Bond,03,003,03003,03-003-0010-26-1001,Mulberry Grove Jr High School,51,0,0,0,0,51,0,0,0,0,51,51,0,0,0,0,51,0,0,0,0,0,0,50,0,1,0,0,51,51,0,0,0,0,51,51,0,0,0,0,51,51,0,0,0,0,51,0,0,0,0,0,0,51,0,0,0,0,51,03,003
Bond,03,003,03003,03-003-0010-26-2001,Mulberry Grove Elem School,264,1,1,0,1,262,1,0,0,1,264,262,1,0,0,1,264,26,1,0,0,1,28,262,1,0,0,1,264,262,1,0,0,1,264,262,1,0,0,1,264,84,1,0,0,1,86,33,0,0,0,0,33,262,1,0,0,1,264,03,003
Bond,03,003,03003,03-003-0020-26-0001,Bond Cty Comm Unit 2 High School,572,0,0,0,0,565,0,0,7,0,572,565,0,0,7,0,572,134,0,0,2,4,140,565,0,0,7,0,572,565,0,0,7,0,572,565,0,0,7,0,572,565,0,0,7,0,572,0,0,0,0,0,0,297,0,0,2,0,299,03,003
Bond,03,003,03003,03-003-0020-26-1002,Greenville Jr High School,308,0,0,0,0,303,0,0,2,3,308,303,0,0,2,3,308,104,0,0,0,3,107,303,0,0,2,3,308,303,0,0,2,3,308,303,0,0,2,3,308,303,0,0,2,3,308,0,0,0,0,0,0,303,0,0,2,3,308,03,003
Bond,03,003,03003,03-003-0020-26-2003,Greenville Elem School,703,0,0,0,0,690,0,0,8,5,703,690,0,0,8,5,703,0,0,0,0,0,0,689,0,1,8,5,703,689,0,1,8,5,703,689,0,1,8,5,703,197,0,0,1,0,198,99,0,0,0,0,99,689,0,1,8,5,703,03,003
Bond,03,003,03003,03-003-0020-26-2004,Pocahontas Center,236,0,0,0,0,234,0,0,2,0,236,234,0,0,2,0,236,16,0,0,0,0,16,234,0,0,2,0,236,234,0,0,2,0,236,234,0,0,2,0,236,115,0,0,1,0,116,38,0,0,0,0,38,234,0,0,2,0,236,03,003
Bond,03,003,03003,03-003-0020-26-2005,Sorento Elem School,186,0,0,0,0,182,0,0,2,2,186,182,0,0,2,2,186,20,0,0,0,1,21,182,0,0,2,2,186,182,0,0,2,2,186,182,0,0,2,2,186,90,0,0,1,1,92,20,0,0,0,0,20,182,0,0,2,2,186,03,003
Effingham,03,025,03025,03-025-0100-26-0001,Altamont High School,256,0,0,0,0,256,0,0,0,0,256,256,0,0,0,0,256,68,0,0,0,0,68,256,0,0,0,0,256,256,0,0,0,0,256,256,0,0,0,0,256,255,0,0,1,0,256,0,0,0,0,0,0,135,0,0,0,0,135,03,025
Effingham,03,025,03025,03-025-0100-26-2002,Altamont Grade School,510,0,0,0,0,509,0,0,1,0,510,509,0,0,1,0,510,63,0,0,0,0,63,509,0,1,0,0,510,509,0,1,0,0,510,509,0,1,0,0,510,247,0,0,0,0,247,12,0,0,0,0,12,508,0,0,1,1,510,03,025
Effingham,03,025,03025,03-025-0200-26-0001,Beecher City Jr-Sr High School,191,0,0,0,0,191,0,0,0,0,191,191,0,0,0,0,191,39,0,0,0,0,39,191,0,0,0,0,191,191,0,0,0,0,191,191,0,0,0,0,191,191,0,0,0,0,191,0,0,0,0,0,0,130,0,0,0,0,130,03,025
Effingham,03,025,03025,03-025-0200-26-2003,Beecher City Grade School,176,0,0,0,0,176,0,0,0,0,176,176,0,0,0,0,176,23,0,0,0,0,23,175,0,1,0,0,176,175,0,1,0,0,176,175,0,1,0,0,176,60,0,0,0,0,60,10,0,0,0,0,10,175,0,1,0,0,176,03,025
Effingham,03,025,03025,03-025-0300-26-0001,Dieterich Jr/Sr High School,203,0,0,0,0,201,0,0,2,0,203,201,0,0,2,0,203,37,0,0,0,0,37,201,0,0,2,0,203,201,0,0,2,0,203,201,0,0,2,0,203,201,0,0,2,0,203,0,0,0,0,0,0,138,0,0,2,0,140,03,025
Effingham,03,025,03025,03-025-0300-26-2002,Dieterich Elem School,252,0,0,0,0,249,0,0,3,0,252,249,0,0,3,0,252,31,0,0,0,0,31,249,0,0,3,0,252,249,0,0,3,0,252,249,0,0,3,0,252,60,0,0,1,0,61,4,0,0,0,0,4,249,0,0,3,0,252,03,025
Effingham,03,025,03025,03-025-0400-26-0001,Effingham High School,832,0,0,0,0,829,0,0,3,0,832,826,0,3,3,0,832,226,0,0,0,0,226,829,0,0,3,0,832,829,0,0,3,0,832,829,0,0,3,0,832,829,0,0,3,0,832,0,0,0,0,0,0,418,0,0,2,0,420,03,025
Effingham,03,025,03025,03-025-0400-26-1001,Effingham Junior High School,576,0,0,0,0,576,0,0,0,0,576,576,0,0,0,0,576,177,0,0,0,0,177,576,0,0,0,0,576,576,0,0,0,0,576,576,0,0,0,0,576,576,0,0,0,0,576,0,0,0,0,0,0,576,0,0,0,0,576,03,025
Effingham,03,025,03025,03-025-0400-26-2002,Central Grade School,647,0,0,0,0,642,0,0,5,0,647,642,0,0,5,0,647,0,0,0,0,0,0,642,0,0,5,0,647,642,0,0,5,0,647,642,0,0,5,0,647,212,0,0,0,0,212,32,0,0,0,0,32,642,0,0,5,0,647,03,025
Effingham,03,025,03025,03-025-0400-26-2004,Edgewood Grade School,68,0,0,0,0,68,0,0,0,0,68,68,0,0,0,0,68,0,0,0,0,0,0,68,0,0,0,0,68,68,0,0,0,0,68,68,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,68,03,025
Effingham,03,025,03025,03-025-0400-26-2006,Early Learning Center,215,0,0,0,0,214,0,0,1,0,215,214,0,0,1,0,215,0,0,0,0,0,0,214,0,0,1,0,215,214,0,0,1,0,215,214,0,0,1,0,215,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,2,0,215,03,025
Effingham,03,025,03025,03-025-0400-26-2008,South Side Grade School,367,0,0,0,0,365,0,0,2,0,367,365,0,0,2,0,367,0,0,0,0,0,0,365,0,0,2,0,367,365,0,0,2,0,367,365,0,0,2,0,367,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,4,0,367,03,025
Effingham,03,025,03025,03-025-0500-26-0001,Teutopolis High School,362,0,0,0,0,360,0,0,2,0,362,356,0,0,6,0,362,83,0,2,1,0,86,355,0,0,7,0,362,355,0,0,7,0,362,355,0,0,7,0,362,356,0,0,6,0,362,0,0,0,0,0,0,188,0,0,3,0,191,03,025
Effingham,03,025,03025,03-025-0500-26-1001,Teutopolis Junior High School,165,0,0,0,0,165,0,0,0,0,165,165,0,0,0,0,165,0,0,0,0,0,0,165,0,0,0,0,165,164,0,0,1,0,165,165,0,0,0,0,165,165,0,0,0,0,165,0,0,0,0,0,0,164,0,0,1,0,165,03,025
Effingham,03,025,03025,03-025-0500-26-2002,Teutopolis Grade School,544,0,0,0,0,542,0,0,2,0,544,542,0,0,2,0,544,81,0,1,0,0,82,542,0,0,2,0,544,541,0,0,3,0,544,542,0,0,2,0,544,162,0,0,1,0,163,5,0,0,0,0,5,537,0,0,7,0,544,03,025
Fayette,03,026,03026,03-026-2010-26-1001,Brownstown Jr High School,161,0,0,0,0,161,0,0,0,0,161,161,0,0,0,0,161,30,0,0,0,0,30,161,0,0,0,0,161,161,0,0,0,0,161,161,0,0,0,0,161,161,0,0,0,0,161,0,0,0,0,0,0,109,0,0,0,0,109,03,026
Fayette,03,026,03026,03-026-2010-26-2001,Brownstown Elem School,217,1,0,1,0,217,0,0,0,0,217,217,0,0,0,0,217,23,0,0,0,0,23,217,0,0,0,0,217,217,0,0,0,0,217,217,0,0,0,0,217,78,0,0,0,0,78,31,0,0,0,0,31,217,0,0,0,0,217,03,026
Fayette,03,026,03026,03-026-2020-26-0002,St Elmo Sr High School,143,0,0,0,0,143,0,0,0,0,143,142,0,1,0,0,143,42,0,0,0,0,42,143,0,0,0,0,143,143,0,0,0,0,143,143,0,0,0,0,143,143,0,0,0,0,143,0,0,0,0,0,0,77,0,0,0,0,77,03,026
Fayette,03,026,03026,03-026-2020-26-1001,St Elmo Jr High School,74,0,0,0,0,74,0,0,0,0,74,74,0,0,0,0,74,0,0,0,0,0,0,74,0,0,0,0,74,74,0,0,0,0,74,74,0,0,0,0,74,74,0,0,0,0,74,0,0,0,0,0,0,74,0,0,0,0,74,03,026
Fayette,03,026,03026,03-026-2020-26-2001,St Elmo Elem School,277,0,0,0,0,275,0,0,2,0,277,275,0,0,2,0,277,35,0,0,0,0,35,274,0,1,2,0,277,274,0,1,2,0,277,274,0,1,2,0,277,99,0,0,0,0,99,30,0,0,0,0,30,275,0,0,2,0,277,03,026
Fayette,03,026,03026,03-026-2030-26-0001,Vandalia Community High School,463,6,6,0,6,463,0,0,0,0,463,459,1,0,2,1,463,120,5,0,0,6,131,463,0,0,0,0,463,463,0,0,0,0,463,463,0,0,0,0,463,463,0,0,0,0,463,0,0,0,0,0,0,256,0,0,0,0,256,03,026
Fayette,03,026,03026,03-026-2030-26-1002,Vandalia Junior High School,484,11,8,3,11,484,0,0,0,0,484,483,0,0,0,1,484,114,8,1,1,4,128,484,0,0,0,0,484,484,0,0,0,0,484,484,0,0,0,0,484,484,0,0,0,0,484,0,0,0,0,0,0,483,0,1,0,0,484,03,026
Fayette,03,026,03026,03-026-2030-26-2004,Jefferson Primary School,276,5,3,2,5,269,3,0,0,4,276,269,3,0,0,4,276,0,0,0,0,0,0,267,3,1,0,5,276,275,0,1,0,0,276,275,0,1,0,0,276,60,0,0,0,0,60,60,0,0,0,0,60,275,0,0,0,1,276,03,026
Fayette,03,026,03026,03-026-2030-26-2008,Vandalia Elementary School,333,3,2,1,3,330,2,0,0,1,333,331,2,0,0,0,333,0,0,0,0,0,0,331,2,0,0,0,333,333,0,0,0,0,333,333,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,333,03,026
Fayette,03,026,03026,03-026-2040-26-0002,Ramsey High School,144,0,0,0,0,143,0,0,1,0,144,143,0,0,1,0,144,45,0,0,1,4,50,143,0,0,1,0,144,143,0,0,1,0,144,143,0,0,1,0,144,143,0,0,1,0,144,0,0,0,0,0,0,87,0,0,1,0,88,03,026
Fayette,03,026,03026,03-026-2040-26-2001,Ramsey Elem School,349,4,4,0,1,345,1,0,0,3,349,345,1,0,0,3,349,28,2,0,0,7,37,345,1,0,0,3,349,345,1,0,0,3,349,345,1,0,0,3,349,174,0,0,0,1,175,29,0,0,0,1,30,345,1,0,0,3,349,03,026
Boone,04,004,04004,04-004-1000-26-0001,Belvidere High School,1200,34,33,1,3,1193,6,0,0,1,1200,1183,17,0,0,0,1200,299,10,0,0,0,309,1194,5,0,0,1,1200,1194,5,0,0,1,1200,1194,5,0,0,1,1200,1194,5,0,0,1,1200,0,0,0,0,0,0,628,4,0,0,0,632,04,004
Boone,04,004,04004,04-004-1000-26-0002,Belvidere North High Sch,1455,37,36,1,1,1435,12,1,7,0,1455,1432,15,1,7,0,1455,344,12,0,3,0,359,1431,13,3,8,0,1455,1432,13,2,8,0,1455,1432,13,2,8,0,1455,1438,10,0,7,0,1455,0,0,0,0,0,0,720,8,0,4,0,732,04,004
Boone,04,004,04004,04-004-1000-26-0003,Belvidere Endeavor High School,47,0,0,0,0,47,0,0,0,0,47,47,0,0,0,0,47,0,0,0,0,0,0,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,3,04,004
Boone,04,004,04004,04-004-1000-26-1002,Belvidere South Middle School,927,8,5,3,4,926,0,0,1,0,927,925,1,0,1,0,927,269,4,1,0,0,274,926,0,0,1,0,927,925,1,0,1,0,927,925,1,0,1,0,927,926,0,0,1,0,927,0,0,0,0,0,0,926,0,0,1,0,927,04,004
Boone,04,004,04004,04-004-1000-26-1003,Belvidere Central Middle School,1066,2,2,0,0,1065,0,0,1,0,1066,1065,0,0,1,0,1066,325,0,0,1,0,326,1064,1,0,1,0,1066,1064,1,0,1,0,1066,1064,1,0,1,0,1066,1064,0,0,2,0,1066,0,0,0,0,0,0,1065,1,0,0,0,1066,04,004
Boone,04,004,04004,04-004-1000-26-2003,Caledonia Elem School,484,1,1,0,1,476,0,1,1,6,484,475,0,1,1,7,484,0,0,0,0,0,0,476,1,1,1,5,484,476,1,1,1,5,484,476,1,1,1,5,484,100,0,1,0,0,101,5,0,0,0,0,5,482,0,1,1,0,484,04,004
Boone,04,004,04004,04-004-1000-26-2004,Kishwaukee Elem School,301,0,0,0,0,300,0,0,1,0,301,300,0,0,1,0,301,0,0,0,0,0,0,299,0,0,1,1,301,301,0,0,0,0,301,301,0,0,0,0,301,52,0,0,0,0,52,0,0,0,0,0,0,301,0,0,0,0,301,04,004
Boone,04,004,04004,04-004-1000-26-2005,Lincoln Elem School,634,0,0,0,0,627,0,1,6,0,634,626,0,1,6,1,634,0,0,0,0,0,0,627,0,1,6,0,634,627,0,1,6,0,634,627,0,1,6,0,634,109,0,0,0,0,109,13,0,0,0,0,13,627,0,1,6,0,634,04,004
Boone,04,004,04004,04-004-1000-26-2007,Perry Elem School,294,0,0,0,0,292,0,0,2,0,294,292,0,0,2,0,294,0,0,0,0,0,0,292,0,0,2,0,294,292,0,0,2,0,294,292,0,0,2,0,294,53,0,0,1,0,54,0,0,0,0,0,0,292,0,0,2,0,294,04,004
Boone,04,004,04004,04-004-1000-26-2008,Washington Academy,781,1,1,0,0,779,1,0,0,1,781,779,1,0,0,1,781,44,0,0,0,0,44,778,1,0,0,2,781,780,1,0,0,0,781,780,1,0,0,0,781,238,0,0,0,1,239,31,0,0,0,0,31,780,1,0,0,0,781,04,004
Boone,04,004,04004,04-004-1000-26-2009,Meehan Elementary School,587,1,1,0,1,585,1,0,1,0,587,586,1,0,0,0,587,1,0,0,0,0,1,586,1,0,0,0,587,586,1,0,0,0,587,586,1,0,0,0,587,93,0,0,0,0,93,0,0,0,0,0,0,586,1,0,0,0,587,04,004
Boone,04,004,04004,04-004-1000-26-2010,Seth Whitman Elem Sch,713,0,0,0,0,703,0,5,5,0,713,704,0,4,5,0,713,0,0,0,0,0,0,703,0,4,6,0,713,705,0,3,5,0,713,705,0,3,5,0,713,144,0,0,1,0,145,12,0,0,0,0,12,707,0,2,4,0,713,04,004
Boone,04,004,04004,04-004-2000-26-0003,North Boone High School,530,4,4,0,4,520,4,0,6,0,530,520,4,0,6,0,530,119,4,0,1,0,124,520,4,0,6,0,530,520,4,0,6,0,530,520,4,0,6,0,530,520,4,0,6,0,530,0,0,0,0,0,0,239,4,0,2,0,245,04,004
Boone,04,004,04004,04-004-2000-26-1001,North Boone Middle School,281,0,0,0,0,279,0,0,2,0,281,279,0,0,2,0,281,0,0,0,0,0,0,279,0,0,2,0,281,279,0,0,2,0,281,279,0,0,2,0,281,279,0,0,2,0,281,0,0,0,0,0,0,279,0,0,2,0,281,04,004
Boone,04,004,04004,04-004-2000-26-2001,Capron Elem School,204,0,0,0,0,203,0,0,1,0,204,203,0,0,1,0,204,0,0,0,0,0,0,203,0,0,1,0,204,203,0,0,1,0,204,203,0,0,1,0,204,55,0,0,1,0,56,55,0,0,1,0,56,203,0,0,1,0,204,04,004
Boone,04,004,04004,04-004-2000-26-2002,Manchester Elem School,132,0,0,0,0,127,0,0,5,0,132,127,0,0,5,0,132,0,0,0,0,0,0,126,0,1,5,0,132,126,0,1,5,0,132,126,0,1,5,0,132,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,5,0,132,04,004
Boone,04,004,04004,04-004-2000-26-2004,Poplar Grove Elem School,310,6,6,0,1,303,6,0,1,0,310,302,6,0,2,0,310,0,0,0,0,0,0,303,6,0,1,0,310,303,6,0,1,0,310,303,6,0,1,0,310,0,0,0,0,0,0,0,0,0,0,0,0,302,6,0,2,0,310,04,004
Boone,04,004,04004,04-004-2000-26-2005,North Boone Upper Elem Sch,272,5,5,0,5,262,5,0,3,2,272,262,5,0,3,2,272,124,5,0,2,2,133,262,5,0,3,2,272,262,5,0,3,2,272,262,5,0,3,2,272,262,5,0,3,2,272,0,0,0,0,0,0,262,5,0,3,2,272,04,004
Winnebago,04,101,04101,04-101-1220-22-0002,Harlem High School,2327,109,98,11,73,2248,69,0,0,10,2327,2263,61,0,0,3,2327,592,63,1,2,0,658,2257,64,0,0,6,2327,2268,59,0,0,0,2327,2268,59,0,0,0,2327,2254,65,0,0,8,2327,0,0,0,0,0,0,1216,40,0,0,1,1257,04,101
Winnebago,04,101,04101,04-101-1220-22-1005,Harlem Middle School,1123,2,2,0,2,1122,1,0,0,0,1123,1122,1,0,0,0,1123,0,0,0,0,0,0,1122,1,0,0,0,1123,1122,1,0,0,0,1123,1122,1,0,0,0,1123,1121,2,0,0,0,1123,0,0,0,0,0,0,1122,1,0,0,0,1123,04,101
Winnebago,04,101,04101,04-101-1220-22-2005,Loves Park Elem School,331,2,2,0,2,328,2,0,1,0,331,328,2,0,1,0,331,49,1,1,1,0,52,328,2,0,1,0,331,328,2,0,1,0,331,328,2,0,1,0,331,99,1,0,1,0,101,0,0,0,0,0,0,328,2,0,1,0,331,04,101
Winnebago,04,101,04101,04-101-1220-22-2006,Maple Elem School,311,13,12,1,4,299,12,0,0,0,311,299,12,0,0,0,311,42,3,0,0,0,45,299,12,0,0,0,311,299,12,0,0,0,311,299,12,0,0,0,311,101,4,0,0,0,105,0,0,0,0,0,0,299,12,0,0,0,311,04,101
Winnebago,04,101,04101,04-101-1220-22-2007,Marquette Elem School,341,0,0,0,0,338,0,0,3,0,341,338,0,0,3,0,341,0,0,0,0,0,0,337,0,0,4,0,341,337,0,0,4,0,341,337,0,0,4,0,341,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,2,0,341,04,101
Winnebago,04,101,04101,04-101-1220-22-2008,Rock Cut Elem School,354,0,0,0,0,353,0,0,1,0,354,353,0,0,1,0,354,61,0,0,0,0,61,353,0,0,1,0,354,353,0,0,1,0,354,353,0,0,1,0,354,127,0,0,0,1,128,0,0,0,0,0,0,354,0,0,0,0,354,04,101
Winnebago,04,101,04101,04-101-1220-22-2010,Ralston Elem School,398,1,0,1,0,397,0,0,1,0,398,395,0,0,3,0,398,62,0,0,0,1,63,393,0,2,3,0,398,393,0,2,3,0,398,393,0,2,3,0,398,136,0,0,0,0,136,0,0,0,0,0,0,397,0,0,1,0,398,04,101
Winnebago,04,101,04101,04-101-1220-22-2011,Windsor Elem School,441,1,1,0,1,440,0,0,1,0,441,436,1,2,2,0,441,78,0,0,1,0,79,438,0,0,3,0,441,438,0,0,3,0,441,438,0,0,3,0,441,149,0,0,0,0,149,0,0,0,0,0,0,439,0,0,2,0,441,04,101
Winnebago,04,101,04101,04-101-1220-22-2013,Machesney Elem School,440,9,8,1,9,440,0,0,0,0,440,440,0,0,0,0,440,157,7,0,1,0,165,440,0,0,0,0,440,440,0,0,0,0,440,440,0,0,0,0,440,309,1,0,0,0,310,0,0,0,0,0,0,440,0,0,0,0,440,04,101
Winnebago,04,101,04101,04-101-1220-22-2014,Olson Park Elem School,465,1,1,0,1,463,0,0,2,0,465,462,0,0,3,0,465,79,1,0,0,0,80,462,0,0,3,0,465,462,0,0,3,0,465,462,0,0,3,0,465,147,0,0,0,0,147,0,0,0,0,0,0,463,0,0,2,0,465,04,101
Winnebago,04,101,04101,04-101-1220-22-2015,Donald C Parker Early Educ Center,595,29,24,5,29,572,20,0,2,1,595,572,19,0,1,3,595,0,0,0,0,0,0,571,19,1,2,2,595,571,19,1,2,2,595,571,19,1,2,2,595,87,0,0,0,0,87,87,0,0,0,0,87,579,15,0,1,0,595,04,101
Winnebago,04,101,04101,04-101-1310-04-1002,Roscoe Middle School,731,0,0,0,0,720,0,1,10,0,731,720,0,1,10,0,731,196,0,1,5,1,203,720,0,1,10,0,731,720,0,1,10,0,731,720,0,1,10,0,731,720,0,1,10,0,731,0,0,0,0,0,0,720,0,1,10,0,731,04,101
Winnebago,04,101,04101,04-101-1310-04-2001,Kinnikinnick School,435,0,0,0,0,432,0,0,3,0,435,432,0,0,3,0,435,0,0,0,0,0,0,431,0,1,3,0,435,431,0,1,3,0,435,431,0,1,3,0,435,219,0,0,1,0,220,0,0,0,0,0,0,432,0,1,2,0,435,04,101
Winnebago,04,101,04101,04-101-1310-04-2002,Ledgewood Elem School,436,0,0,0,0,431,0,2,3,0,436,431,0,2,3,0,436,0,0,0,0,0,0,431,0,2,3,0,436,431,0,2,3,0,436,431,0,2,3,0,436,59,0,0,0,0,59,59,0,0,0,0,59,431,0,2,3,0,436,04,101
Winnebago,04,101,04101,04-101-1310-04-2003,Stone Creek School,388,0,0,0,0,383,0,0,5,0,388,383,0,0,5,0,388,0,0,0,0,0,0,383,0,0,5,0,388,383,0,0,5,0,388,381,0,0,7,0,388,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,5,0,388,04,101
Winnebago,04,101,04101,04-101-1330-04-1001,Willowbrook Middle School,366,1,0,1,1,361,0,1,4,0,366,361,0,1,4,0,366,98,0,0,2,0,100,361,0,1,4,0,366,361,0,1,4,0,366,361,0,1,4,0,366,361,0,1,4,0,366,0,0,0,0,0,0,361,0,1,4,0,366,04,101
Winnebago,04,101,04101,04-101-1330-04-2001,Prairie Hill Elem School,391,0,0,0,0,382,0,1,8,0,391,382,0,1,8,0,391,0,0,0,0,0,0,382,0,1,8,0,391,382,0,1,8,0,391,382,0,1,8,0,391,0,0,0,0,0,0,0,0,0,0,0,0,382,0,1,8,0,391,04,101
Winnebago,04,101,04101,04-101-1340-04-2001,Shirland C C School,130,0,0,0,0,130,0,0,0,0,130,130,0,0,0,0,130,13,0,0,0,0,13,130,0,0,0,0,130,130,0,0,0,0,130,130,0,0,0,0,130,64,0,0,0,0,64,4,0,0,0,0,4,130,0,0,0,0,130,04,101
Winnebago,04,101,04101,04-101-1400-04-1001,Stephen Mack Middle School,559,0,0,0,0,557,0,0,2,0,559,557,0,0,2,0,559,181,0,0,1,0,182,557,0,0,2,0,559,558,0,0,1,0,559,558,0,0,1,0,559,558,0,0,1,0,559,0,0,0,0,0,0,558,0,0,1,0,559,04,101
Winnebago,04,101,04101,04-101-1400-04-2001,Rockton Elem School,485,0,0,0,0,474,0,0,8,3,485,476,0,0,8,1,485,0,0,0,0,0,0,473,0,0,9,3,485,477,0,0,8,0,485,477,0,0,8,0,485,53,0,0,0,0,53,53,0,0,0,0,53,476,0,1,8,0,485,04,101
Winnebago,04,101,04101,04-101-1400-04-2002,Whitman Post Elem School,488,0,0,0,0,485,0,0,3,0,488,486,0,0,2,0,488,0,0,0,0,0,0,486,0,1,1,0,488,486,0,1,1,0,488,486,0,1,1,0,488,165,0,0,0,1,166,0,0,0,0,0,0,485,0,0,3,0,488,04,101
Winnebago,04,101,04101,04-101-2050-25-0001,Auburn High School,1842,36,9,27,8,1833,4,0,5,0,1842,1834,3,0,5,0,1842,564,3,2,3,0,572,1828,8,2,4,0,1842,1828,8,2,4,0,1842,1828,8,2,4,0,1842,1829,7,2,4,0,1842,0,0,0,0,0,0,1107,2,0,3,0,1112,04,101
Winnebago,04,101,04101,04-101-2050-25-0002,Rockford East High School,1769,26,7,19,16,1748,0,2,7,12,1769,1743,7,4,7,8,1769,516,3,4,2,5,530,1739,3,9,7,11,1769,1739,3,9,7,11,1769,1739,3,9,7,11,1769,1743,3,4,7,12,1769,0,0,0,0,0,0,962,3,4,4,5,978,04,101
Winnebago,04,101,04101,04-101-2050-25-0003,Guilford High School,1762,23,13,10,11,1746,11,0,5,0,1762,1747,10,0,5,0,1762,482,3,0,1,0,486,1744,13,0,5,0,1762,1744,13,0,5,0,1762,1744,13,0,5,0,1762,1744,13,0,5,0,1762,0,0,0,0,0,0,949,7,1,3,0,960,04,101
Winnebago,04,101,04101,04-101-2050-25-0004,Jefferson High School,1796,7,4,3,7,1793,0,0,3,0,1796,1788,0,3,5,0,1796,479,4,1,2,4,490,1793,0,0,3,0,1796,1793,0,0,3,0,1796,1793,0,0,3,0,1796,1793,0,0,3,0,1796,0,0,0,0,0,0,967,0,0,1,0,968,04,101
Winnebago,04,101,04101,04-101-2050-25-1001,West Middle School,792,9,9,0,4,787,5,0,0,0,792,789,3,0,0,0,792,260,3,0,0,0,263,792,0,0,0,0,792,788,4,0,0,0,792,788,4,0,0,0,792,786,6,0,0,0,792,0,0,0,0,0,0,792,0,0,0,0,792,04,101
Winnebago,04,101,04101,04-101-2050-25-1006,Eisenhower Middle School,864,0,0,0,0,860,0,0,2,2,864,863,0,0,0,1,864,232,0,0,1,1,234,859,0,0,2,3,864,859,0,0,2,3,864,859,0,0,2,3,864,861,0,0,0,3,864,0,0,0,0,0,0,863,0,0,1,0,864,04,101
Winnebago,04,101,04101,04-101-2050-25-1008,Bernard W Flinn Middle School,1021,19,19,0,7,1004,11,1,5,0,1021,1006,9,1,5,0,1021,334,7,0,2,0,343,1005,10,1,5,0,1021,1005,11,0,5,0,1021,1005,11,0,5,0,1021,1001,15,0,5,0,1021,0,0,0,0,0,0,1006,10,0,5,0,1021,04,101
Winnebago,04,101,04101,04-101-2050-25-1009,Abraham Lincoln Middle School,742,11,5,6,3,734,4,1,2,1,742,734,4,1,2,1,742,256,2,0,1,0,259,734,4,1,2,1,742,734,4,1,2,1,742,734,4,1,2,1,742,733,4,1,2,2,742,0,0,0,0,0,0,734,2,1,2,3,742,04,101
Winnebago,04,101,04101,04-101-2050-25-1010,Kennedy Middle School,707,7,5,2,4,703,4,0,0,0,707,706,1,0,0,0,707,216,1,0,1,0,218,703,4,0,0,0,707,703,4,0,0,0,707,703,4,0,0,0,707,705,2,0,0,0,707,0,0,0,0,0,0,703,3,1,0,0,707,04,101
